"GEOCODIGO_MUNICIPIO","NOME_MUNICIPIO","long_neg","lat_neg","Municipio_Codigo","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","long","lat"
"4108304","FOZ DO IGUAÇU","-54.587102","-25.542493","4108304 FOZ DO IGUAÇU","1","1","1","1","1","1","2","7","3","3","2","2","54.587102","25.542493"
"4108320","FRANCISCO ALVES","-53.844016","-24.067575","4108320 FRANCISCO ALVES","1","1","1","1","1","1","1","3","1","1","1","1","53.844016","24.067575"
"4108403","FRANCISCO BELTRÃO","-53.056136","-26.07845","4108403 FRANCISCO BELTRÃO","1","1","1","1","1","2","4","2","9","1","9","1","53.056136","26.07845"
"4108452","FOZ DO JORDÃO","-52.125628","-25.73344","4108452 FOZ DO JORDÃO","1","1","1","1","1","1","1","1","1","1","1","2","52.125628","25.73344"
"4108502","GENERAL CARNEIRO","-51.316859","-26.425803","4108502 GENERAL CARNEIRO","1","1","1","2","1","1","3","1","3","4","1","1","51.316859","26.425803"
"4108551","GODOY MOREIRA","-51.924368","-24.192859","4108551 GODOY MOREIRA","1","1","1","1","1","1","1","1","1","3","1","1","51.924368","24.192859"
"4108601","GOIOERÊ","-53.027319","-24.189188","4108601 GOIOERÊ","1","3","1","1","1","1","1","7","5","10","9","2","53.027319","24.189188"
"4108650","GOIOXIM","-52.005588","-25.20154","4108650 GOIOXIM","1","1","1","1","1","1","2","3","3","1","1","1","52.005588","25.20154"
"4108700","GRANDES RIOS","-51.508742","-24.146194","4108700 GRANDES RIOS","1","1","1","1","1","1","3","3","6","3","6","1","51.508742","24.146194"
"4108809","GUAÍRA","-54.246758","-24.085275","4108809 GUAÍRA","2","6","6","5","8","9","10","38","37","34","11","17","54.246758","24.085275"
"4108908","GUAIRAÇÁ","-52.69104","-22.938244","4108908 GUAIRAÇÁ","1","1","1","6","9","17","24","14","8","8","11","1","52.69104","22.938244"
"4108957","GUAMIRANGA","-50.809876","-25.189909","4108957 GUAMIRANGA","1","1","1","1","1","2","1","1","1","4","2","1","50.809876","25.189909"
"4109005","GUAPIRAMA","-50.042614","-23.51664","4109005 GUAPIRAMA","1","1","1","1","2","5","10","42","34","24","4","4","50.042614","23.51664"
"4109104","GUAPOREMA","-52.778244","-23.342984","4109104 GUAPOREMA","1","1","1","1","3","1","4","5","11","12","1","1","52.778244","23.342984"
"4109203","GUARACI","-51.650385","-22.974429","4109203 GUARACI","1","1","1","1","1","1","3","1","5","4","1","1","51.650385","22.974429"
"4109302","GUARANIAÇU","-52.869632","-25.09865","4109302 GUARANIAÇU","1","1","1","1","1","3","114","136","222","295","186","54","52.869632","25.09865"
"4109401","GUARAPUAVA","-51.463431","-25.393592","4109401 GUARAPUAVA","1","1","1","1","1","2","1","1","3","1","1","1","51.463431","25.393592"
"4109500","GUARAQUEÇABA","-48.326049","-25.300437","4109500 GUARAQUEÇABA","1","1","1","2","3","1","2","5","6","7","3","1","48.326049","25.300437"
"4109609","GUARATUBA","-48.575726","-25.874242","4109609 GUARATUBA","1","1","1","1","1","1","1","1","1","2","1","1","48.575726","25.874242"
"4109658","HONÓRIO SERPA","-52.383029","-26.142966","4109658 HONÓRIO SERPA","1","1","1","1","1","1","1","1","2","5","1","1","52.383029","26.142966"
"4109708","IBAITI","-50.190666","-23.849821","4109708 IBAITI","1","1","1","1","1","2","6","11","5","5","8","1","50.190666","23.849821"
"4109757","IBEMA","-53.023122","-25.112867","4109757 IBEMA","1","1","1","1","1","1","5","11","22","16","4","4","53.023122","25.112867"
"4109807","IBIPORÃ","-51.058034","-23.269331","4109807 IBIPORÃ","1","1","3","3","10","5","17","13","6","12","5","6","51.058034","23.269331"
"4109906","ICARAÍMA","-53.62557","-23.396711","4109906 ICARAÍMA","1","1","8","30","47","53","56","87","70","85","51","20","53.62557","23.396711"
"4110003","IGUARAÇU","-51.824774","-23.194781","4110003 IGUARAÇU","1","1","1","1","2","1","13","49","53","29","13","10","51.824774","23.194781"
"4110052","IGUATU","-53.086005","-24.711262","4110052 IGUATU","1","1","1","1","1","1","1","1","1","1","1","1","53.086005","24.711262"
"4110078","IMBAÚ","-50.749309","-24.442797","4110078 IMBAÚ","1","1","1","1","1","2","1","3","5","1","1","3","50.749309","24.442797"
"4110102","IMBITUVA","-50.597473","-25.230613","4110102 IMBITUVA","1","1","1","1","2","1","1","1","3","1","1","1","50.597473","25.230613"
"4110201","INÁCIO MARTINS","-51.074945","-25.572163","4110201 INÁCIO MARTINS","1","1","1","1","1","1","1","1","4","2","2","1","51.074945","25.572163"
"4110300","INAJÁ","-52.202344","-22.749116","4110300 INAJÁ","1","1","4","1","9","1","6","1","3","14","5","2","52.202344","22.749116"
"4110409","INDIANÓPOLIS","-52.701057","-23.479711","4110409 INDIANÓPOLIS","1","1","1","1","1","1","2","9","8","4","2","4","52.701057","23.479711"
"4110508","IPIRANGA","-50.58124","-25.013023","4110508 IPIRANGA","1","1","1","1","2","1","1","2","1","1","1","1","50.58124","25.013023"
"4110607","IPORÃ","-53.718099","-24.00258","4110607 IPORÃ","1","1","1","1","1","1","1","1","1","1","1","1","53.718099","24.00258"
"4110656","IRACEMA DO OESTE","-53.358111","-24.42903","4110656 IRACEMA DO OESTE","1","1","1","1","1","1","1","1","3","1","1","1","53.358111","24.42903"
"4110706","IRATI","-50.658048","-25.473736","4110706 IRATI","1","1","1","1","1","2","3","8","6","9","6","4","50.658048","25.473736"
"4110805","IRETAMA","-52.101577","-24.421142","4110805 IRETAMA","1","1","1","1","1","1","1","1","1","1","1","1","52.101577","24.421142"
"4110904","ITAGUAJÉ","-51.96934","-22.614783","4110904 ITAGUAJÉ","1","1","1","1","1","1","1","1","1","1","1","9","51.96934","22.614783"
"4110953","ITAIPULÂNDIA","-54.305001","-25.138481","4110953 ITAIPULÂNDIA","1","1","1","1","1","1","1","4","5","1","1","1","54.305001","25.138481"
"4111001","ITAMBARACÁ","-50.40909","-23.014769","4111001 ITAMBARACÁ","1","1","1","3","3","8","10","15","10","22","8","15","50.40909","23.014769"
"4111100","ITAMBÉ","-51.990004","-23.660099","4111100 ITAMBÉ","1","1","1","1","1","1","1","8","1","2","1","1","51.990004","23.660099"
"4111209","ITAPEJARA D'OESTE","-52.81393","-25.970878","4111209 ITAPEJARA D'OESTE","1","1","1","1","1","1","5","10","2","2","3","1","52.81393","25.970878"
"4111258","ITAPERUÇU","-49.342864","-25.21447","4111258 ITAPERUÇU","1","1","1","1","1","1","3","9","3","6","1","1","49.342864","25.21447"
"4111308","ITAÚNA DO SUL","-52.885025","-22.726877","4111308 ITAÚNA DO SUL","1","1","1","1","1","4","1","1","1","1","4","1","52.885025","22.726877"
"4111407","IVAÍ","-50.861426","-25.008263","4111407 IVAÍ","1","1","1","1","1","1","1","1","1","1","1","1","50.861426","25.008263"
"4111506","IVAIPORÃ","-51.674552","-24.241948","4111506 IVAIPORÃ","1","1","1","1","2","1","3","1","2","1","1","3","51.674552","24.241948"
"4111555","IVATÉ","-53.373879","-23.409589","4111555 IVATÉ","1","1","1","1","1","1","4","2","1","5","1","1","53.373879","23.409589"
"4111605","IVATUBA","-52.217669","-23.618274","4111605 IVATUBA","1","1","1","2","1","1","1","1","1","1","1","1","52.217669","23.618274"
"4111704","JABOTI","-50.073453","-23.735741","4111704 JABOTI","1","1","1","1","1","1","1","1","1","1","1","1","50.073453","23.735741"
"4111803","JACAREZINHO","-49.978573","-23.160116","4111803 JACAREZINHO","1","1","1","2","1","1","1","1","1","1","1","2","49.978573","23.160116"
"4111902","JAGUAPITÃ","-51.540617","-23.117783","4111902 JAGUAPITÃ","1","1","1","1","4","2","6","11","3","4","2","2","51.540617","23.117783"
"4112009","JAGUARIAÍVA","-49.712186","-24.253057","4112009 JAGUARIAÍVA","1","1","1","1","1","2","1","1","1","3","1","3","49.712186","24.253057"
"4112108","JANDAIA DO SUL","-51.643395","-23.601179","4112108 JANDAIA DO SUL","1","1","1","1","1","1","1","5","4","3","15","11","51.643395","23.601179"
"4112207","JANIÓPOLIS","-52.782552","-24.14145","4112207 JANIÓPOLIS","1","1","1","1","1","2","1","2","1","8","6","3","52.782552","24.14145"
"4112306","JAPIRA","-50.138595","-23.807481","4112306 JAPIRA","1","1","1","1","1","1","1","1","2","1","1","1","50.138595","23.807481"
"4112405","JAPURÁ","-52.556628","-23.468588","4112405 JAPURÁ","1","4","1","1","5","8","17","34","35","51","38","10","52.556628","23.468588"
"4112504","JARDIM ALEGRE","-51.694335","-24.181137","4112504 JARDIM ALEGRE","1","1","1","2","1","2","1","9","54","56","55","22","51.694335","24.181137"
"4112603","JARDIM OLINDA","-52.038141","-22.552632","4112603 JARDIM OLINDA","1","1","1","1","1","1","1","2","8","5","1","1","52.038141","22.552632"
"4112702","JATAIZINHO","-50.974055","-23.257265","4112702 JATAIZINHO","1","1","1","2","2","1","1","2","5","1","1","1","50.974055","23.257265"
"4112751","JESUÍTAS","-53.388115","-24.377249","4112751 JESUÍTAS","1","1","1","1","1","1","1","2","1","1","1","1","53.388115","24.377249"
"4112801","JOAQUIM TÁVORA","-49.924457","-23.500489","4112801 JOAQUIM TÁVORA","1","1","1","1","1","1","1","3","6","3","4","2","49.924457","23.500489"
"4112900","JUNDIAÍ DO SUL","-50.249354","-23.437909","4112900 JUNDIAÍ DO SUL","1","1","1","1","1","1","1","1","1","1","1","1","50.249354","23.437909"
"4112959","JURANDA","-52.844486","-24.416391","4112959 JURANDA","1","1","1","1","1","1","1","1","1","1","1","1","52.844486","24.416391"
"4113007","JUSSARA","-52.473041","-23.616327","4113007 JUSSARA","1","1","1","1","1","18","5","15","35","23","16","7","52.473041","23.616327"
"4113106","KALORÉ","-51.665142","-23.823439","4113106 KALORÉ","2","1","6","64","127","151","158","162","131","182","320","207","51.665142","23.823439"
"4113205","LAPA","-49.718596","-25.765102","4113205 LAPA","1","1","1","1","1","6","9","8","19","10","14","6","49.718596","25.765102"
"4113254","LARANJAL","-52.471666","-24.888302","4113254 LARANJAL","1","1","2","1","1","3","5","2","5","10","8","12","52.471666","24.888302"
"4113304","LARANJEIRAS DO SUL","-52.408847","-25.401682","4113304 LARANJEIRAS DO SUL","1","1","1","1","1","1","1","1","1","1","1","1","52.408847","25.401682"
"4113403","LEÓPOLIS","-50.755125","-23.079922","4113403 LEÓPOLIS","1","1","1","1","1","1","1","1","1","1","1","1","50.755125","23.079922"
"4113429","LIDIANÓPOLIS","-51.654151","-24.106766","4113429 LIDIANÓPOLIS","1","1","2","1","1","1","3","27","39","32","23","24","51.654151","24.106766"
"4113452","LINDOESTE","-53.577126","-25.255985","4113452 LINDOESTE","1","1","1","1","1","1","4","5","6","1","1","1","53.577126","25.255985"
"4113502","LOANDA","-53.134469","-22.930229","4113502 LOANDA","1","1","1","1","1","1","1","5","3","1","2","1","53.134469","22.930229"
"4113601","LOBATO","-51.953749","-23.004158","4113601 LOBATO","1","1","1","1","1","1","1","2","1","5","2","1","51.953749","23.004158"
"4113700","LONDRINA","-51.162773","-23.312156","4113700 LONDRINA","1","1","2","19","22","50","97","137","103","106","98","61","51.162773","23.312156"
"4113734","LUIZIANA","-52.281906","-24.280081","4113734 LUIZIANA","1","1","1","8","19","2","6","111","472","557","428","363","52.281906","24.280081"
"4113759","LUNARDELLI","-51.744548","-24.078046","4113759 LUNARDELLI","1","1","1","1","1","2","2","1","1","2","3","6","51.744548","24.078046"
"4113809","LUPIONÓPOLIS","-51.656873","-22.751995","4113809 LUPIONÓPOLIS","1","1","5","1","1","4","2","10","25","25","25","16","51.656873","22.751995"
"4113908","MALLET","-50.827569","-25.873788","4113908 MALLET","1","1","1","1","1","1","1","5","5","3","2","2","50.827569","25.873788"
"4114005","MAMBORÊ","-52.529094","-24.321813","4114005 MAMBORÊ","1","1","1","1","1","1","2","3","2","1","1","1","52.529094","24.321813"
"4114104","MANDAGUAÇU","-52.094253","-23.342789","4114104 MANDAGUAÇU","1","1","1","2","4","20","11","11","8","13","13","8","52.094253","23.342789"
"4114203","MANDAGUARI","-51.681252","-23.517452","4114203 MANDAGUARI","1","1","1","1","1","1","1","1","4","4","5","2","51.681252","23.517452"
"4114302","MANDIRITUBA","-49.322783","-25.759621","4114302 MANDIRITUBA","1","1","1","1","7","11","9","10","61","33","42","20","49.322783","25.759621"
"4114351","MANFRINÓPOLIS","-53.312583","-26.143777","4114351 MANFRINÓPOLIS","1","1","1","1","1","1","1","1","1","1","1","1","53.312583","26.143777"
"4114401","MANGUEIRINHA","-52.176326","-25.942981","4114401 MANGUEIRINHA","1","1","1","1","1","1","1","1","1","2","1","1","52.176326","25.942981"
"4114500","MANOEL RIBAS","-51.669079","-24.521731","4114500 MANOEL RIBAS","3","1","2","23","19","2","4","15","221","247","160","94","51.669079","24.521731"
"4114609","MARECHAL CÂNDIDO RONDON","-54.060008","-24.559254","4114609 MARECHAL CÂNDIDO RONDON","1","1","6","2","4","24","79","25","100","86","92","26","54.060008","24.559254"
"4114708","MARIA HELENA","-53.204819","-23.61761","4114708 MARIA HELENA","1","1","1","1","1","6","7","2","4","3","1","1","53.204819","23.61761"
"4114807","MARIALVA","-51.798057","-23.484759","4114807 MARIALVA","1","1","1","1","1","1","1","1","2","1","1","2","51.798057","23.484759"
"4114906","MARILÂNDIA DO SUL","-51.309291","-23.745779","4114906 MARILÂNDIA DO SUL","1","2","15","6","22","36","94","83","125","117","112","97","51.309291","23.745779"
"4115002","MARILENA","-53.037186","-22.731825","4115002 MARILENA","1","1","1","1","2","1","1","1","1","2","1","6","53.037186","22.731825"
"4115101","MARILUZ","-53.151526","-24.003733","4115101 MARILUZ","1","1","1","1","1","5","3","9","6","6","6","1","53.151526","24.003733"
"4115200","MARINGÁ","-51.939882","-23.42228","4115200 MARINGÁ","1","1","1","1","2","2","1","3","2","3","3","3","51.939882","23.42228"
"4115309","MARIÓPOLIS","-52.557748","-26.355843","4115309 MARIÓPOLIS","1","1","2","1","1","5","4","6","9","9","3","2","52.557748","26.355843"
"4115358","MARIPÁ","-53.833478","-24.417209","4115358 MARIPÁ","1","6","1","3","13","17","23","57","55","26","12","18","53.833478","24.417209"
"4115408","MARMELEIRO","-53.026184","-26.148697","4115408 MARMELEIRO","1","1","1","1","1","1","4","11","9","8","4","2","53.026184","26.148697"
"4115457","MARQUINHO","-52.256983","-25.112212","4115457 MARQUINHO","1","4","2","8","15","51","78","89","78","34","28","7","52.256983","25.112212"
"4115507","MARUMBI","-51.64108","-23.706369","4115507 MARUMBI","1","1","1","3","6","10","20","69","75","40","39","18","51.64108","23.706369"
"4115606","MATELÂNDIA","-53.974387","-25.237921","4115606 MATELÂNDIA","1","1","2","6","6","6","8","16","24","40","17","6","53.974387","25.237921"
"4115705","MATINHOS","-48.533771","-25.81641","4115705 MATINHOS","1","1","1","1","1","3","5","6","18","12","4","2","48.533771","25.81641"
"4115739","MATO RICO","-52.146259","-24.707317","4115739 MATO RICO","1","1","1","1","1","1","1","1","2","5","6","8","52.146259","24.707317"
"4115754","MAUÁ DA SERRA","-51.226463","-23.901296","4115754 MAUÁ DA SERRA","1","1","1","1","2","1","1","1","4","1","1","1","51.226463","23.901296"
"4115804","MEDIANEIRA","-54.091782","-25.292498","4115804 MEDIANEIRA","1","1","1","1","1","1","1","1","1","1","1","1","54.091782","25.292498"
"4115853","MERCEDES","-54.164436","-24.44889","4115853 MERCEDES","1","1","1","1","1","1","1","1","1","2","1","1","54.164436","24.44889"
"4115903","MIRADOR","-52.776935","-23.257408","4115903 MIRADOR","1","23","93","192","192","264","503","603","721","544","517","306","52.776935","23.257408"
"4116000","MIRASELVA","-51.485707","-22.966093","4116000 MIRASELVA","1","1","1","1","1","1","3","1","38","19","23","15","51.485707","22.966093"
"4116059","MISSAL","-54.243175","-25.09116","4116059 MISSAL","1","7","33","5","1","1","1","11","57","64","55","21","54.243175","25.09116"
"4116109","MOREIRA SALES","-53.013447","-24.044758","4116109 MOREIRA SALES","1","1","1","1","1","1","1","8","4","2","2","1","53.013447","24.044758"
"4116208","MORRETES","-48.831539","-25.478482","4116208 MORRETES","1","1","1","1","1","1","2","5","1","1","1","1","48.831539","25.478482"
"4116307","MUNHOZ DE MELO","-51.775758","-23.145693","4116307 MUNHOZ DE MELO","1","1","1","1","1","1","2","1","1","1","1","1","51.775758","23.145693"
"4116406","NOSSA SENHORA DAS GRAÇAS","-51.795148","-22.910563","4116406 NOSSA SENHORA DAS GRAÇAS","1","1","1","1","1","1","6","15","3","3","5","2","51.795148","22.910563"
"4116505","NOVA ALIANÇA DO IVAÍ","-52.601923","-23.177456","4116505 NOVA ALIANÇA DO IVAÍ","1","6","1","6","2","10","3","27","13","13","14","4","52.601923","23.177456"
"4116604","NOVA AMÉRICA DA COLINA","-50.714443","-23.332687","4116604 NOVA AMÉRICA DA COLINA","1","4","1","1","59","4","17","86","354","407","344","282","50.714443","23.332687"
"4116703","NOVA AURORA","-53.257526","-24.528485","4116703 NOVA AURORA","1","1","1","1","1","1","1","7","3","9","4","1","53.257526","24.528485"
"4116802","NOVA CANTU","-52.570992","-24.670779","4116802 NOVA CANTU","1","1","1","2","17","13","68","46","68","61","24","19","52.570992","24.670779"
"4116901","NOVA ESPERANÇA","-52.204866","-23.184251","4116901 NOVA ESPERANÇA","1","1","1","1","1","4","1","1","5","1","6","1","52.204866","23.184251"
"4116950","NOVA ESPERANÇA DO SUDOESTE","-53.264207","-25.898779","4116950 NOVA ESPERANÇA DO SUDOESTE","1","1","1","1","1","1","2","1","2","10","7","6","53.264207","25.898779"
"4117008","NOVA FÁTIMA","-50.562314","-23.432359","4117008 NOVA FÁTIMA","1","1","1","1","1","1","1","1","3","1","1","1","50.562314","23.432359"
"4117057","NOVA LARANJEIRAS","-52.53937","-25.306746","4117057 NOVA LARANJEIRAS","1","1","1","1","1","1","2","2","1","1","1","1","52.53937","25.306746"
"4117107","NOVA LONDRINA","-52.986313","-22.763869","4117107 NOVA LONDRINA","1","1","1","1","1","1","1","5","1","3","4","1","52.986313","22.763869"
"4117206","NOVA OLÍMPIA","-53.091233","-23.471101","4117206 NOVA OLÍMPIA","1","1","1","1","1","1","1","1","1","2","1","3","53.091233","23.471101"
"4117214","NOVA SANTA BÁRBARA","-50.764147","-23.585424","4117214 NOVA SANTA BÁRBARA","1","1","1","1","8","4","4","1","5","3","3","1","50.764147","23.585424"
"4117222","NOVA SANTA ROSA","-53.955116","-24.464765","4117222 NOVA SANTA ROSA","1","1","1","1","1","1","1","5","1","5","1","5","53.955116","24.464765"
"4117255","NOVA PRATA DO IGUAÇU","-53.347957","-25.631877","4117255 NOVA PRATA DO IGUAÇU","1","1","1","1","1","1","1","1","5","1","1","1","53.347957","25.631877"
"4117271","NOVA TEBAS","-51.950396","-24.438325","4117271 NOVA TEBAS","1","2","50","396","425","423","1174","1406","1588","704","192","104","51.950396","24.438325"
"4117297","NOVO ITACOLOMI","-51.506959","-23.765314","4117297 NOVO ITACOLOMI","1","1","1","1","1","1","1","1","1","1","1","5","51.506959","23.765314"
"4117305","ORTIGUEIRA","-50.92693","-24.212011","4117305 ORTIGUEIRA","1","1","1","1","1","1","1","7","34","32","42","28","50.92693","24.212011"
"4117404","OURIZONA","-52.195039","-23.404568","4117404 OURIZONA","1","1","1","1","1","1","1","6","63","62","49","50","52.195039","23.404568"
"4117453","OURO VERDE DO OESTE","-53.899538","-24.770794","4117453 OURO VERDE DO OESTE","1","1","1","1","1","1","1","2","1","1","3","1","53.899538","24.770794"
"4117503","PAIÇANDU","-52.052412","-23.457699","4117503 PAIÇANDU","1","1","1","4","5","11","17","20","19","28","21","15","52.052412","23.457699"
"4117602","PALMAS","-51.988774","-26.481473","4117602 PALMAS","1","1","1","1","8","7","14","8","13","31","18","4","51.988774","26.481473"
"4117701","PALMEIRA","-50.003247","-25.418568","4117701 PALMEIRA","1","3","12","11","16","25","16","27","90","85","66","64","50.003247","25.418568"
